Dep_apt,Arr_apt,SchedDepApt,SchedArrApt,DepCountryCode,ArrCountryCode,avg_daily_passenger_cnt
513,571,DEL,JDH,IN,IN,308.9156712
513,557,DEL,JLR,IN,IN,204.6941151
513,564,DEL,JRG,IN,IN,66.48281644
513,569,DEL,JSA,IN,IN,42.16447123
513,365,DEL,KMG,IN,CN,69.10112329
513,585,DEL,KNU,IN,IN,79.20547945
513,573,DEL,KQH,IN,IN,81.46849315
513,727,DEL,KUL,IN,MY,789.944126
513,525,DEL,KUU,IN,IN,62.24192877
513,589,DEL,LKO,IN,IN,2410.347205
513,566,DEL,LUH,IN,IN,43.83004932
513,583,DEL,MAA,IN,IN,3155.15326
513,114,DEL,MEL,IN,AU,88.11270137
513,545,DEL,NAG,IN,IN,928.328137
513,550,DEL,NDC,IN,IN,43.90246575
513,619,DEL,NRT,IN,JP,646.8779397
513,509,DEL,PAT,IN,IN,2518.95131
513,154,DEL,PEK,IN,CN,153.6586301
513,592,DEL,PGH,IN,IN,63.70836164
513,549,DEL,PNQ,IN,IN,3205.87491
513,317,DEL,PVG,IN,CN,335.6954521
513,517,DEL,RAJ,IN,IN,171.9166247
513,596,DEL,RDP,IN,IN,63.63594521
513,512,DEL,RPR,IN,IN,1038.109825
513,548,DEL,SAG,IN,IN,189.1200548
513,805,DEL,SIN,IN,SG,1225.444548
513,527,DEL,SLV,IN,IN,84.23842192
513,532,DEL,SXR,IN,IN,2014.484915
513,22,DEL,SYD,IN,AU,146.4803507
513,383,DEL,TPE,IN,TW,86.22082192
513,541,DEL,TRV,IN,IN,303.6971616
513,574,DEL,UDR,IN,IN,624.7704658
513,498,DEL,VGA,IN,IN,375.8201315
513,587,DEL,VNS,IN,IN,1142.441732
513,496,DEL,VTZ,IN,IN,592.1861479
456,453,DEX,DJJ,ID,ID,165.8019616
456,451,DEX,WMX,ID,ID,58.49437808
13,22,DGE,SYD,AU,AU,23.69149041
796,779,DGT,CEB,PH,PH,133.1195178
796,781,DGT,CGY,PH,PH,32.26152329
796,787,DGT,DVO,PH,PH,12.38321096
796,780,DGT,MNL,PH,PH,973.1411507
526,513,DHM,DEL,IN,IN,266.0036822
526,572,DHM,JAI,IN,IN,33.71890411
503,594,DIB,CCU,IN,IN,337.7321644
503,513,DIB,DEL,IN,IN,57.19232877
503,505,DIB,GAU,IN,IN,255.7205479
503,595,DIB,IXB,IN,IN,108.7604384
359,167,DIG,CAN,CN,CN,59.30453699
359,159,DIG,CKG,CN,CN,120.3923288
359,298,DIG,CTU,CN,CN,127.5208219
359,361,DIG,JHG,CN,CN,23.128
359,365,DIG,KMG,CN,CN,497.3945699
359,357,DIG,LXA,CN,CN,134.146926
359,172,DIG,SZX,CN,CN,85.30728767
359,321,DIG,XIY,CN,CN,23.128
838,839,DIN,HAN,VN,VN,108.6789699
523,552,DIU,BOM,IN,IN,37.47550685
401,426,DJB,BTH,ID,ID,249.0401315
401,399,DJB,CGK,ID,ID,1483.224438
401,490,DJB,KNO,ID,ID,51.81468493
401,470,DJB,PDG,ID,ID,54.21728219
401,466,DJB,PKU,ID,ID,53.06314521
401,478,DJB,PLM,ID,ID,103.6573425
401,431,DJB,TKG,ID,ID,54.43525479
453,460,DJJ,BIK,ID,ID,223.0856274
453,399,DJJ,CGK,ID,ID,261.683589
453,456,DJJ,DEX,ID,ID,165.4096438
453,459,DJJ,MKQ,ID,ID,392.7211342
453,463,DJJ,MKW,ID,ID,132.9316877
453,455,DJJ,OKL,ID,ID,135.4006356
453,461,DJJ,SOQ,ID,ID,393.0959781
453,408,DJJ,SUB,ID,ID,125.223863
453,458,DJJ,TIM,ID,ID,369.050011
453,454,DJJ,TMH,ID,ID,34.28465753
453,476,DJJ,UPG,ID,ID,916.5884384
453,451,DJJ,WMX,ID,ID,624.6422904
453,452,DJJ,ZRI,ID,ID,34.02667397
263,277,DLC,BAV,CN,CN,93.72343562
263,167,DLC,CAN,CN,CN,857.5251342
263,202,DLC,CGO,CN,CN,958.8614411
263,260,DLC,CHG,CN,CN,101.4554301
263,282,DLC,CIF,CN,CN,95.00430137
263,665,DLC,CJJ,CN,KR,20.63868493
263,678,DLC,CJU,CN,KR,84.26105205
263,159,DLC,CKG,CN,CN,282.5303781
263,232,DLC,CSX,CN,CN,328.5828
263,603,DLC,CTS,CN,JP,48.16145753
263,298,DLC,CTU,CN,CN,210.6148822
263,247,DLC,CZX,CN,CN,353.0037041
263,328,DLC,DAT,CN,CN,85.94926027
263,309,DLC,DOY,CN,CN,97.76445479
263,226,DLC,DQA,CN,CN,122.5648219
263,281,DLC,DSN,CN,CN,85.94926027
263,204,DLC,ENH,CN,CN,63.13808219
263,320,DLC,ENY,CN,CN,46.4370411
263,164,DLC,FOC,CN,CN,249.3546904
263,644,DLC,FUK,CN,JP,125.9525534
263,213,DLC,HDG,CN,CN,130.349589
263,279,DLC,HET,CN,CN,233.4720438
263,153,DLC,HFE,CN,CN,418.2705589
263,379,DLC,HGH,CN,CN,706.9797808
263,243,DLC,HIA,CN,CN,99.97994521
263,637,DLC,HIJ,CN,JP,83.96233425
263,391,DLC,HKG,CN,HK,123.8026904
263,266,DLC,HLD,CN,CN,70.2129863
263,278,DLC,HLH,CN,CN,13.32082192
263,235,DLC,HNY,CN,CN,55.25672877
263,225,DLC,HRB,CN,CN,135.138126
263,380,DLC,HSN,CN,CN,55.93264658
263,377,DLC,HYN,CN,CN,51.73249315
263,664,DLC,ICN,CN,KR,995.4348219
263,285,DLC,INC,CN,CN,144.5386849
263,267,DLC,JGD,CN,CN,36.75134247
263,221,DLC,JMU,CN,CN,105.2867123
263,316,DLC,JNG,CN,CN,122.8476986
263,220,DLC,JSJ,CN,CN,120.6729425
263,375,DLC,JUZ,CN,CN,68.39958904
263,224,DLC,JXA,CN,CN,35.77824658
263,252,DLC,KHN,CN,CN,290.8832548
263,629,DLC,KIX,CN,JP,667.6954027
263,645,DLC,KKJ,CN,JP,31.77271233
263,196,DLC,KWE,CN,CN,64.02065753
263,184,DLC,KWL,CN,CN,28.24241096
263,218,DLC,LDS,CN,CN,60.41793973
263,327,DLC,LFQ,CN,CN,68.72772603
263,179,DLC,LHW,CN,CN,15.10561644
263,326,DLC,LLV,CN,CN,68.92306849
263,200,DLC,LYA,CN,CN,64.82176438
263,248,DLC,LYG,CN,CN,223.5857534
263,311,DLC,LYI,CN,CN,322.9735123
263,222,DLC,MDG,CN,CN,343.1528055
263,237,DLC,NBS,CN,CN,48.13430137
263,227,DLC,NDG,CN,CN,178.4725753
263,378,DLC,NGB,CN,CN,461.9459068
263,627,DLC,NGO,CN,JP,126.8645479
263,246,DLC,NKG,CN,CN,1300.483003
263,199,DLC,NNY,CN,CN,131.0647014
263,619,DLC,NRT,CN,JP,671.4112712
263,242,DLC,NTG,CN,CN,292.4296164
263,154,DLC,PEK,CN,CN,2193.535375
263,317,DLC,PVG,CN,CN,2890.115162
263,211,DLC,SJW,CN,CN,495.3871836
263,172,DLC,SZX,CN,CN,650.6835123
263,313,DLC,TAO,CN,CN,1076.741918
263,315,DLC,TNA,CN,CN,1040.228099
263,239,DLC,TNH,CN,CN,120.0868219
263,621,DLC,TOY,CN,JP,57.57106849
263,383,DLC,TPE,CN,TW,102.7295068
263,331,DLC,TSN,CN,CN,752.5063671
263,210,DLC,TVS,CN,CN,77.39506849
263,149,DLC,TXN,CN,CN,83.32416438
263,324,DLC,TYN,CN,CN,525.1306959
263,322,DLC,UYN,CN,CN,84.8630137
263,212,DLC,WDS,CN,CN,94.51476712
263,310,DLC,WEF,CN,CN,84.67065753
263,314,DLC,WEH,CN,CN,98.34831233
263,374,DLC,WNZ,CN,CN,164.5029918
263,207,DLC,WUH,CN,CN,754.5973918
263,325,DLC,WUT,CN,CN,53.57983562
263,249,DLC,WUX,CN,CN,274.2546301
263,205,DLC,XFN,CN,CN,38.01863014
263,321,DLC,XIY,CN,CN,1035.748871
263,245,DLC,XUZ,CN,CN,392.017337
263,330,DLC,YCU,CN,CN,76.09383562
263,206,DLC,YIH,CN,CN,105.7144219
263,376,DLC,YIW,CN,CN,45.2489589
263,236,DLC,YNJ,CN,CN,186.135863
263,312,DLC,YNT,CN,CN,413.5551616
263,241,DLC,YNZ,CN,CN,83.32416438
263,244,DLC,YTY,CN,CN,232.5699178
851,809,DLI,BKK,VN,TH,133.8934685
851,857,DLI,DAD,VN,VN,132.7981699
851,839,DLI,HAN,VN,VN,921.7481096
851,842,DLI,HPH,VN,VN,95.44486575
851,845,DLI,HUI,VN,VN,67.61884932
851,664,DLI,ICN,VN,KR,28.70632877
851,852,DLI,SGN,VN,VN,1038.411715
851,855,DLI,VCA,VN,VN,57.43528767
851,843,DLI,VII,VN,VN,173.46
366,167,DLU,CAN,CN,CN,121.7418082
366,202,DLU,CGO,CN,CN,114.1901315
366,159,DLU,CKG,CN,CN,358.1708877
366,232,DLU,CSX,CN,CN,81.84867945
366,298,DLU,CTU,CN,CN,514.5323726
366,153,DLU,HFE,CN,CN,72.35986301
366,361,DLU,JHG,CN,CN,219.7551945
366,252,DLU,KHN,CN,CN,48.79057534
366,365,DLU,KMG,CN,CN,240.6715068
366,196,DLU,KWE,CN,CN,88.39331507
366,184,DLU,KWL,CN,CN,21.22706849
366,179,DLU,LHW,CN,CN,62.41391781
366,306,DLU,LZO,CN,CN,26.6628274
366,300,DLU,MIG,CN,CN,165.5937644
366,246,DLU,NKG,CN,CN,48.05509589
366,185,DLU,NNG,CN,CN,61.14663014
366,154,DLU,PEK,CN,CN,368.719611
366,318,DLU,SHA,CN,CN,111.6118356
366,211,DLU,SJW,CN,CN,50.63493151
366,360,DLU,SYM,CN,CN,125.3090411
366,207,DLU,WUH,CN,CN,61.69654247
366,321,DLU,XIY,CN,CN,131.2887397
70,60,DMD,BUC,AU,AU,7.463419178
70,57,DMD,ISA,AU,AU,18.38924932
70,71,DMD,ONG,AU,AU,11.15665753
806,518,DMK,AMD,TH,IN,48.88109589
806,563,DMK,BBI,TH,IN,46.4370411
806,810,DMK,BFV,TH,TH,524.6276767
806,538,DMK,BLR,TH,IN,146.2359452
806,92,DMK,BNE,TH,AU,68.90876712
806,552,DMK,BOM,TH,IN,106.6535726
806,167,DMK,CAN,TH,CN,416.1569041
806,594,DMK,CCU,TH,IN,146.2359452
806,823,DMK,CEI,TH,TH,1792.11223
806,399,DMK,CGK,TH,ID,731.9084164
806,202,DMK,CGO,TH,CN,206.0270301
806,833,DMK,CJM,TH,TH,287.9187068
806,159,DMK,CKG,TH,CN,406.1521205
806,818,DMK,CNX,TH,TH,4165.674148
806,540,DMK,COK,TH,IN,94.50345205
806,232,DMK,CSX,TH,CN,338.617726
806,603,DMK,CTS,TH,JP,270.8601096
806,298,DMK,CTU,TH,CN,262.8897753
806,247,DMK,CZX,TH,CN,122.9246411
806,857,DMK,DAD,TH,VN,416.7792329
806,513,DMK,DEL,TH,IN,180.5545479
806,644,DMK,FUK,TH,JP,188.1718521
806,508,DMK,GAY,TH,IN,50.10312329
806,839,DMK,HAN,TH,VN,433.2155014
806,834,DMK,HDY,TH,TH,2889.658033
806,153,DMK,HFE,TH,CN,39.34023014
806,379,DMK,HGH,TH,CN,311.7414521
806,824,DMK,HGN,TH,TH,26.73976986
806,391,DMK,HKG,TH,HK,419.9700822
806,830,DMK,HKT,TH,TH,3820.055381
806,664,DMK,ICN,TH,KR,819.7767123
806,725,DMK,IPH,TH,MY,292.4718904
806,572,DMK,JAI,TH,IN,93.28142466
806,719,DMK,JHB,TH,MY,286.3617534
806,829,DMK,KBV,TH,TH,1499.733123
806,252,DMK,KHN,TH,CN,315.857874
806,629,DMK,KIX,TH,JP,1006.912104
806,813,DMK,KKC,TH,TH,1285.061381
806,365,DMK,KMG,TH,CN,292.4718904
806,490,DMK,KNO,TH,ID,145.4212603
806,817,DMK,KOP,TH,TH,480.7614192
806,727,DMK,KUL,TH,MY,1841.158526
806,815,DMK,LOE,TH,TH,373.3180548
806,686,DMK,LPQ,TH,LA,146.2359452
806,819,DMK,LPT,TH,TH,233.597326
806,583,DMK,MAA,TH,IN,146.2359452
806,826,DMK,MAQ,TH,TH,316.2244822
806,697,DMK,MDL,TH,MM,146.2359452
806,780,DMK,MNL,TH,PH,168.6397808
806,837,DMK,NAW,TH,TH,173.9352329
806,378,DMK,NGB,TH,CN,98.78579726
806,627,DMK,NGO,TH,JP,325.6725644
806,246,DMK,NKG,TH,CN,532.1793534
806,185,DMK,NNG,TH,CN,96.87509041
806,822,DMK,NNT,TH,TH,521.1132164
806,619,DMK,NRT,TH,JP,1649.990444
806,828,DMK,NST,TH,TH,1580.07011
806,242,DMK,NTG,TH,CN,73.31032877
806,825,DMK,PHS,TH,TH,904.0015562
806,659,DMK,PNH,TH,KH,444.4106301
806,821,DMK,PRH,TH,TH,129.2995507
806,317,DMK,PVG,TH,CN,560.6276986
806,658,DMK,REP,TH,KH,433.819726
806,703,DMK,RGN,TH,MM,957.3996274
806,812,DMK,ROI,TH,TH,513.0433096
806,852,DMK,SGN,TH,VN,690.5586301
806,257,DMK,SHE,TH,CN,182.4894247
806,805,DMK,SIN,TH,SG,1314.679704
806,816,DMK,SNO,TH,TH,467.7241973
806,171,DMK,SWA,TH,CN,146.2359452
806,214,DMK,SYX,TH,CN,55.39857534
806,172,DMK,SZX,TH,CN,294.2008329
806,172,DMK,SZX,TH,MO,578.0189589
806,313,DMK,TAO,TH,CN,163.1406575
806,315,DMK,TNA,TH,CN,99.85547945
806,383,DMK,TPE,TH,TW,751.4269096
806,331,DMK,TSN,TH,CN,511.0043342
806,835,DMK,TST,TH,TH,816.4840274
806,811,DMK,UBP,TH,TH,1684.324888
806,832,DMK,UNN,TH,TH,303.5991288
806,831,DMK,URT,TH,TH,1718.580126
806,814,DMK,UTH,TH,TH,1942.075359
806,855,DMK,VCA,TH,VN,39.91956164
806,689,DMK,VTE,TH,LA,146.2359452
806,496,DMK,VTZ,TH,IN,65.02769863
806,207,DMK,WUH,TH,CN,362.9632274
806,249,DMK,WUX,TH,CN,41.52630137
806,321,DMK,XIY,TH,CN,314.8017699
806,376,DMK,YIW,TH,CN,51.62613151
806,241,DMK,YNZ,TH,CN,30.1659726
806,170,DMK,ZHA,TH,CN,32.92684932
806,191,DMK,ZYI,TH,CN,19.00026301
562,594,DMU,CCU,IN,IN,249.293589
173,379,DNH,HGH,CN,CN,61.03347945
173,289,DNH,HTT,CN,CN,65.58213699
173,178,DNH,IQN,CN,CN,19.36008219
173,174,DNH,JGN,CN,CN,115.6852603
173,179,DNH,LHW,CN,CN,709.0459123
173,154,DNH,PEK,CN,CN,84.18184658
173,348,DNH,URC,CN,CN,61.03347945
173,321,DNH,XIY,CN,CN,277.4794247
173,292,DNH,XNN,CN,CN,105.4171507
309,167,DOY,CAN,CN,CN,53.37317808
309,202,DOY,CGO,CN,CN,81.71289863
309,159,DOY,CKG,CN,CN,35.05408219
309,263,DOY,DLC,CN,CN,97.69656438
309,169,DOY,FUO,CN,CN,89.28946849
309,378,DOY,NGB,CN,CN,44.66057534
309,154,DOY,PEK,CN,CN,109.7674795
309,155,DOY,PKX,CN,CN,30.86750685
309,317,DOY,PVG,CN,CN,245.9398027
309,318,DOY,SHA,CN,CN,148.68
309,172,DOY,SZX,CN,CN,69.10112329
309,331,DOY,TSN,CN,CN,124.5223288
309,207,DOY,WUH,CN,CN,55.42120548
309,321,DOY,XIY,CN,CN,43.32766027
107,114,DPO,MEL,AU,AU,263.8673973
226,232,DQA,CSX,CN,CN,29.2245589
226,263,DQA,DLC,CN,CN,122.5648219
226,266,DQA,HLD,CN,CN,17.62887671
226,154,DQA,PEK,CN,CN,392.131211
226,155,DQA,PKX,CN,CN,21.99649315
226,257,DQA,SHE,CN,CN,82.80367123
226,313,DQA,TAO,CN,CN,251.8220986
226,331,DQA,TSN,CN,CN,63.74909589
226,314,DQA,WEH,CN,CN,51.32515068
226,321,DQA,XIY,CN,CN,63.54542466
226,312,DQA,YNT,CN,CN,134.2125534
41,99,DRW,ADL,AU,AU,227.9669479
41,32,DRW,ASP,AU,AU,285.6760603
41,33,DRW,AYQ,AU,AU,27.5884
41,92,DRW,BNE,AU,AU,489.6120658
41,69,DRW,CNS,AU,AU,127.1632658
41,43,DRW,ELC,AU,AU,11.67715068
41,40,DRW,GOV,AU,AU,74.28116164
41,34,DRW,GTE,AU,AU,33.24819726
41,94,DRW,GTS,AU,AU,10.41891507
41,129,DRW,KNX,AU,AU,70.17152877
41,36,DRW,KTR,AU,AU,12.01660274
41,37,DRW,MCV,AU,AU,52.53133699
41,114,DRW,MEL,AU,AU,396.3781644
41,38,DRW,MGT,AU,AU,3.869753425
41,39,DRW,MNG,AU,AU,23.08273973
41,145,DRW,PER,AU,AU,272.9850795
41,805,DRW,SIN,AU,SG,239.6418356
41,22,DRW,SYD,AU,AU,429.2914356
41,172,DRW,SZX,AU,CN,36.47978082
41,80,DRW,TSV,AU,AU,36.11769863
281,202,DSN,CGO,CN,CN,206.0013205
281,240,DSN,CGQ,CN,CN,93.46246575
281,159,DSN,CKG,CN,CN,53.88534247
281,232,DSN,CSX,CN,CN,57.58464658
281,298,DSN,CTU,CN,CN,232.0109534
281,263,DSN,DLC,CN,CN,85.54191781
281,213,DSN,HDG,CN,CN,57.52580822
281,279,DSN,HET,CN,CN,26.98643836
281,153,DSN,HFE,CN,CN,50.5670411
281,379,DSN,HGH,CN,CN,91.10893151
281,235,DSN,HNY,CN,CN,41.03975342
281,225,DSN,HRB,CN,CN,96.84793425
281,285,DSN,INC,CN,CN,42.97463014
281,316,DSN,JNG,CN,CN,69.80265753
281,252,DSN,KHN,CN,CN,40.70935342
281,365,DSN,KMG,CN,CN,96.84793425
281,184,DSN,KWL,CN,CN,22.94922192
281,179,DSN,LHW,CN,CN,142.9772055
281,200,DSN,LYA,CN,CN,103.6686575
281,306,DSN,LZO,CN,CN,58.65731507
281,246,DSN,NKG,CN,CN,99.65859726
281,154,DSN,PEK,CN,CN,136.4370959
281,155,DSN,PKX,CN,CN,105.4933699
281,317,DSN,PVG,CN,CN,133.0606795
281,257,DSN,SHE,CN,CN,133.5087562
281,211,DSN,SJW,CN,CN,103.5509808
281,313,DSN,TAO,CN,CN,71.69227397
281,315,DSN,TNA,CN,CN,92.05939726
281,324,DSN,TYN,CN,CN,31.5690411
281,274,DSN,WUA,CN,CN,19.50265205
281,207,DSN,WUH,CN,CN,52.9137863
281,321,DSN,XIY,CN,CN,630.405463
281,292,DSN,XNN,CN,CN,92.05939726
281,312,DSN,YNT,CN,CN,70.87758904
486,399,DTB,CGK,ID,ID,478.4825644
486,409,DTB,HLP,ID,ID,149.0873425
486,490,DTB,KNO,ID,ID,52.65580274
486,727,DTB,KUL,ID,MY,55.39857534
219,225,DTU,HRB,CN,CN,121.8632877
219,268,DTU,NZH,CN,CN,69.24821918
219,211,DTU,SJW,CN,CN,22.40383562
763,749,DUD,AKL,NZ,NZ,660.3473973
763,92,DUD,BNE,NZ,AU,62.73300274
763,751,DUD,CHC,NZ,NZ,390.2476603
763,768,DUD,WLG,NZ,NZ,389.1976219
467,426,DUM,BTH,ID,ID,52.24846027
467,490,DUM,KNO,ID,ID,52.58791233
467,466,DUM,PKU,ID,ID,52.31635068
787,795,DVO,BCD,PH,PH,72.5069589
787,779,DVO,CEB,PH,PH,1316.800148
787,781,DVO,CGY,PH,PH,73.64751781
787,776,DVO,CRK,PH,PH,413.5974356
787,796,DVO,DGT,PH,PH,12.38321096
787,391,DVO,HKG,PH,HK,90.1494137
787,803,DVO,IAO,PH,PH,80.87178082
787,775,DVO,ILO,PH,PH,167.349863
787,163,DVO,JJN,PH,CN,34.02441096
787,780,DVO,MNL,PH,PH,3372.734422
787,805,DVO,SIN,PH,SG,100.8512055
787,792,DVO,TAC,PH,PH,9.613282192
787,778,DVO,ZAM,PH,PH,259.6808219
229,809,DYG,BKK,CN,TH,141.3478356
229,167,DYG,CAN,CN,CN,292.4635616
229,202,DYG,CGO,CN,CN,42.0105863
229,159,DYG,CKG,CN,CN,128.0775233
229,232,DYG,CSX,CN,CN,505.5595233
229,298,DYG,CTU,CN,CN,98.23742466
229,247,DYG,CZX,CN,CN,21.58915068
229,215,DYG,HAK,CN,CN,63.95276712
229,279,DYG,HET,CN,CN,34.53657534
229,379,DYG,HGH,CN,CN,65.58213699
229,235,DYG,HNY,CN,CN,50.08954521
229,664,DYG,ICN,CN,KR,30.74530411
229,285,DYG,INC,CN,CN,62.38676164
229,365,DYG,KMG,CN,CN,100.8127342
229,196,DYG,KWE,CN,CN,28.41213699
229,184,DYG,KWL,CN,CN,38.32187397
229,179,DYG,LHW,CN,CN,57.02794521
229,363,DYG,LJG,CN,CN,34.62410959
229,300,DYG,MIG,CN,CN,24.98367123
229,378,DYG,NGB,CN,CN,81.0634137
229,246,DYG,NKG,CN,CN,363.5674521
229,242,DYG,NTG,CN,CN,35.77824658
229,154,DYG,PEK,CN,CN,134.4863781
229,661,DYG,PUS,CN,KR,99.86679452
229,317,DYG,PVG,CN,CN,486.8534521
229,211,DYG,SJW,CN,CN,35.92832877
229,171,DYG,SWA,CN,CN,128.6077918
229,172,DYG,SZX,CN,CN,155.0435945
229,313,DYG,TAO,CN,CN,79.77123288
229,315,DYG,TNA,CN,CN,63.95276712
229,383,DYG,TPE,CN,TW,86.52406575
229,331,DYG,TSN,CN,CN,77.66663014
229,374,DYG,WNZ,CN,CN,154.8105041
229,249,DYG,WUX,CN,CN,26.88460274
229,321,DYG,XIY,CN,CN,158.1484493
229,292,DYG,XNN,CN,CN,130.1699945
229,245,DYG,XUZ,CN,CN,83.09786301
229,312,DYG,YNT,CN,CN,93.68876712
229,244,DYG,YTY,CN,CN,31.22958904
44,69,EDR,CNS,AU,AU,20.54590137
44,46,EDR,KWM,AU,AU,22.55772055
43,39,ELC,MNG,AU,AU,22.47172603
77,92,EMD,BNE,AU,AU,374.9089534
448,445,ENE,KOE,ID,ID,320.822926
448,446,ENE,LBJ,ID,MY,97.92512877
204,202,ENH,CGO,CN,CN,82.91682192
204,298,ENH,CTU,CN,CN,60.6940274
204,263,ENH,DLC,CN,CN,63.13808219
204,379,ENH,HGH,CN,CN,214.76
204,365,ENH,KMG,CN,CN,53.94572055
204,196,ENH,KWE,CN,CN,126.7604493
204,246,ENH,NKG,CN,CN,122.7006027
204,185,ENH,NNG,CN,CN,41.47271233
204,318,ENH,SHA,CN,CN,63.95276712
204,172,ENH,SZX,CN,CN,63.95276712
204,313,ENH,TAO,CN,CN,41.39052055
204,331,ENH,TSN,CN,CN,53.94572055
204,324,ENH,TYN,CN,CN,27.29194521
204,207,ENH,WUH,CN,CN,766.1727068
204,321,ENH,XIY,CN,CN,214.3526575
204,292,ENH,XNN,CN,CN,36.66082192
800,779,ENI,CEB,PH,PH,74.7201863
800,776,ENI,CRK,PH,PH,41.91553973
800,780,ENI,MNL,PH,PH,292.5805151
800,801,ENI,MPH,PH,PH,38.60248767
800,798,ENI,PPS,PH,PH,18.91426849
800,799,ENI,USU,PH,PH,23.09631781
320,167,ENY,CAN,CN,CN,47.02542466
320,159,ENY,CKG,CN,CN,71.60175342
320,232,ENY,CSX,CN,CN,48.62084932
320,298,ENY,CTU,CN,CN,48.88109589
320,263,ENY,DLC,CN,CN,46.4370411
320,215,ENY,HAK,CN,CN,26.9276
320,379,ENY,HGH,CN,CN,113.2412055
320,246,ENY,NKG,CN,CN,106.8595068
320,154,ENY,PEK,CN,CN,126.2309041
320,155,ENY,PKX,CN,CN,29.14309041
320,172,ENY,SZX,CN,CN,67.61884932
320,313,ENY,TAO,CN,CN,46.46872329
320,331,ENY,TSN,CN,CN,62.88688767
320,374,ENY,WNZ,CN,CN,36.66082192
320,321,ENY,XIY,CN,CN,254.3491616
135,145,EPR,PER,AU,AU,72.32591781
275,282,ERL,CIF,CN,CN,11.20191781
275,279,ERL,HET,CN,CN,138.6661644
275,154,ERL,PEK,CN,CN,62.68547945
275,155,ERL,PKX,CN,CN,27.60876712
275,283,ERL,TGO,CN,CN,46.32986301
130,138,FIZ,BME,AU,AU,16.89113425
130,128,FIZ,HCQ,AU,AU,16.89113425
464,465,FKQ,KNG,ID,ID,58.49437808
464,463,FKQ,MKW,ID,ID,83.74961096
464,461,FKQ,SOQ,ID,ID,136.8670685
615,603,FKS,CTS,JP,JP,100.1790904
615,628,FKS,ITM,JP,JP,455.454137
615,383,FKS,TPE,JP,TW,33.24593425
105,108,FLS,LST,AU,AU,28.98015342
105,111,FLS,MEB,AU,AU,7.739506849
488,399,FLZ,CGK,ID,ID,67.38123288
488,490,FLZ,KNO,ID,ID,151.2326795
164,150,FOC,AQG,CN,CN,45.32590137
164,277,FOC,BAV,CN,CN,48.31986849
164,188,FOC,BHY,CN,CN,100.3450137
164,809,FOC,BKK,CN,TH,186.6081096
164,167,FOC,CAN,CN,CN,780.6800712
164,779,FOC,CEB,CN,PH,38.93515068
164,399,FOC,CGK,CN,ID,163.4574795
164,202,FOC,CGO,CN,CN,737.9535562
164,159,FOC,CKG,CN,CN,826.6720219
164,232,FOC,CSX,CN,CN,657.1520219
164,298,FOC,CTU,CN,CN,572.9844767
164,247,FOC,CZX,CN,CN,160.7056548
164,263,FOC,DLC,CN,CN,248.6531562
164,169,FOC,FUO,CN,CN,44.64473425
164,215,FOC,HAK,CN,CN,298.0366411
164,279,FOC,HET,CN,CN,18.18557808
164,243,FOC,HIA,CN,CN,121.4672603
164,391,FOC,HKG,CN,HK,713.8382521
164,235,FOC,HNY,CN,CN,41.54893151
164,225,FOC,HRB,CN,CN,23.15063014
164,380,FOC,HSN,CN,CN,121.703337
164,285,FOC,INC,CN,CN,94.35635616
164,316,FOC,JNG,CN,CN,55.38952329
164,386,FOC,KHH,CN,TW,98.5089863
164,629,FOC,KIX,CN,JP,107.4478904
164,773,FOC,KLO,CN,PH,41.39052055
164,365,FOC,KMG,CN,CN,563.4293096
164,254,FOC,KOW,CN,CN,34.68521096
164,727,FOC,KUL,CN,MY,163.1067123
164,196,FOC,KWE,CN,CN,657.4899342
164,184,FOC,KWL,CN,CN,230.1756493
164,179,FOC,LHW,CN,CN,73.38953425
164,198,FOC,LPF,CN,CN,35.25775342
164,200,FOC,LYA,CN,CN,26.36410959
164,248,FOC,LYG,CN,CN,54.91429041
164,311,FOC,LYI,CN,CN,116.0971288
164,187,FOC,LZH,CN,CN,100.7493699
164,246,FOC,NKG,CN,CN,629.6609315
164,185,FOC,NNG,CN,CN,447.5177479
164,199,FOC,NNY,CN,CN,18.33041096
164,619,FOC,NRT,CN,JP,219.3516548
164,242,FOC,NTG,CN,CN,99.41871781
164,154,FOC,PEK,CN,CN,1813.06846
164,155,FOC,PKX,CN,CN,20.81293699
164,659,FOC,PNH,CN,KH,23.44482192
164,317,FOC,PVG,CN,CN,969.1107233
164,318,FOC,SHA,CN,CN,736.8915726
164,257,FOC,SHE,CN,CN,437.0445205
164,805,FOC,SIN,CN,SG,268.2236986
164,211,FOC,SJW,CN,CN,87.59066849
164,171,FOC,SWA,CN,CN,25.21449863
164,22,FOC,SYD,CN,AU,90.48433973
164,214,FOC,SYX,CN,CN,239.4743726
164,172,FOC,SZX,CN,CN,237.7409041
164,172,FOC,SZX,CN,MO,80.35056438
164,313,FOC,TAO,CN,CN,512.3146192
164,315,FOC,TNA,CN,CN,328.4907397
164,383,FOC,TPE,CN,TW,174.2339507
164,385,FOC,TSA,CN,TW,206.5203671
164,331,FOC,TSN,CN,CN,418.279611
164,324,FOC,TYN,CN,CN,183.2181151
164,212,FOC,WDS,CN,CN,18.82827397
164,195,FOC,WMT,CN,CN,113.1054247
164,207,FOC,WUH,CN,CN,562.4132164
164,249,FOC,WUX,CN,CN,39.09582466
164,186,FOC,WUZ,CN,CN,25.79835616
