Dep_apt,Arr_apt,SchedDepApt,SchedArrApt,DepCountryCode,ArrCountryCode,avg_daily_passenger_cnt
818,857,CNX,DAD,14,15,103.0576438
818,806,CNX,DMK,14,14,4168.086521
818,839,CNX,HAN,14,15,183.3041096
818,834,CNX,HDY,14,14,226.0750685
818,379,CNX,HGH,14,2,82.69052055
818,824,CNX,HGN,14,14,85.44008219
818,391,CNX,HKG,14,2,439.1604384
818,830,CNX,HKT,14,14,707.7349041
818,664,CNX,ICN,14,7,334.7359342
818,361,CNX,JHG,14,2,108.5115068
818,829,CNX,KBV,14,14,358.9139726
818,252,CNX,KHN,14,2,85.13457534
818,813,CNX,KKC,14,14,236.6659726
818,365,CNX,KMG,14,2,360.0635836
818,727,CNX,KUL,14,10,229.3338082
818,686,CNX,LPQ,14,8,61.91605479
818,697,CNX,MDL,14,9,32.26152329
818,185,CNX,NNG,14,2,51.91353425
818,154,CNX,PEK,14,2,157.7327781
818,317,CNX,PVG,14,2,626.559063
818,703,CNX,RGN,14,9,80.64928219
818,852,CNX,SGN,14,15,84.22936986
818,805,CNX,SIN,14,13,190.3647123
818,214,CNX,SYX,14,2,36.66082192
818,172,CNX,SZX,14,2,121.2326301
818,172,CNX,SZX,14,2,164.1590137
818,383,CNX,TPE,14,2,316.7676055
818,811,CNX,UBP,14,14,35.84613699
818,831,CNX,URT,14,14,309.2181918
818,814,CNX,UTH,14,14,207.2626356
818,807,CNX,UTP,14,14,412.7714356
818,207,CNX,WUH,14,2,54.10865753
818,321,CNX,XIY,14,2,80.69906849
540,518,COK,AMD,4,4,332.8809863
540,563,COK,BBI,4,4,73.32164384
540,538,COK,BLR,4,4,1549.251573
540,552,COK,BOM,4,4,1356.522011
540,594,COK,CCU,4,4,172.7132055
540,513,COK,DEL,4,4,1314.881742
540,806,COK,DMK,4,14,95.31813699
540,505,COK,GAU,4,4,73.7289863
540,514,COK,GOI,4,4,127.0727452
540,533,COK,HBX,4,4,59.472
540,577,COK,HYD,4,4,609.6754411
540,581,COK,IXM,4,4,55.07043836
540,572,COK,JAI,4,4,63.13808219
540,727,COK,KUL,4,10,550.7519068
540,589,COK,LKO,4,4,73.32164384
540,583,COK,MAA,4,4,1062.781386
540,536,COK,MYQ,4,4,20.2041863
540,545,COK,NAG,4,4,73.7289863
540,549,COK,PNQ,4,4,227.8696384
540,805,COK,SIN,4,13,265.4401918
540,582,COK,TRZ,4,4,48.7181589
540,496,COK,VTZ,4,4,73.7289863
776,795,CRK,BCD,12,12,179.4479342
776,779,CRK,CEB,12,12,725.3366247
776,783,CRK,CGM,12,12,159.9498082
776,781,CRK,CGY,12,12,173.7632438
776,797,CRK,CRM,12,12,80.40940274
776,789,CRK,CYP,12,12,35.52931507
776,790,CRK,CYZ,12,12,14.93589041
776,787,CRK,DVO,12,12,428.7505753
776,800,CRK,ENI,12,12,41.82049315
776,391,CRK,HKG,12,2,374.4337205
776,803,CRK,IAO,12,12,161.1175233
776,664,CRK,ICN,12,7,740.879726
776,775,CRK,ILO,12,12,155.6048219
776,386,CRK,KHH,12,2,26.88460274
776,629,CRK,KIX,12,5,64.76745205
776,773,CRK,KLO,12,12,39.51221918
776,801,CRK,MPH,12,12,499.9268822
776,619,CRK,NRT,12,5,33.80942466
776,798,CRK,PPS,12,12,251.0134795
776,661,CRK,PUS,12,7,97.51326027
776,317,CRK,PVG,12,2,81.97993425
776,805,CRK,SIN,12,13,443.9580274
776,793,CRK,SJI,12,12,19.43476164
776,172,CRK,SZX,12,2,139.3111233
776,792,CRK,TAC,12,12,63.95276712
776,383,CRK,TPE,12,2,81.46849315
776,799,CRK,USU,12,12,397.1679562
776,786,CRK,VRC,12,12,14.70958904
776,784,CRK,WNP,12,12,25.07871781
797,776,CRM,CRK,12,12,80.65380822
232,190,CSX,ACX,2,2,61.50871233
232,183,CSX,AEB,2,2,33.8350411
232,188,CSX,BHY,2,2,330.3615288
232,809,CSX,BKK,2,14,144.6744658
232,167,CSX,CAN,2,2,586.5527836
232,823,CSX,CEI,2,14,69.70308493
232,240,CSX,CGQ,2,2,284.1785753
232,329,CSX,CIH,2,2,56.81820822
232,678,CSX,CJU,2,7,26.29848219
232,159,CSX,CKG,2,2,1129.528882
232,818,CSX,CNX,2,14,146.2359452
232,298,CSX,CTU,2,2,1035.699085
232,247,CSX,CZX,2,2,194.3023562
232,857,CSX,DAD,2,15,49.10739726
232,263,CSX,DLC,2,2,328.1166192
232,366,CSX,DLU,2,2,82.15871233
232,806,CSX,DMK,2,14,345.9851671
232,226,CSX,DQA,2,2,28.78553425
232,281,CSX,DSN,2,2,57.58464658
232,320,CSX,ENY,2,2,48.48506849
232,164,CSX,FOC,2,2,652.9812877
232,215,CSX,HAK,2,2,1550.846274
232,839,CSX,HAN,2,15,58.31333699
232,279,CSX,HET,2,2,507.4784658
232,379,CSX,HGH,2,2,458.3236384
232,243,CSX,HIA,2,2,67.68673973
232,391,CSX,HKG,2,2,153.3644384
232,830,CSX,HKT,2,14,71.16725479
232,266,CSX,HLD,2,2,18.23989041
232,225,CSX,HRB,2,2,448.4953699
232,166,CSX,HUZ,2,2,36.60949589
232,377,CSX,HYN,2,2,76.30429589
232,194,CSX,HZH,2,2,50.08954521
232,664,CSX,ICN,2,7,579.8293699
232,285,CSX,INC,2,2,446.2685644
232,361,CSX,JHG,2,2,295.9418137
232,158,CSX,JIQ,2,2,98.57687671
232,163,CSX,JJN,2,2,473.4299781
232,316,CSX,JNG,2,2,81.04983562
232,386,CSX,KHH,2,2,69.22558904
232,629,CSX,KIX,2,5,121.0078685
232,773,CSX,KLO,2,12,46.30126027
232,365,CSX,KMG,2,2,1221.371847
232,340,CSX,KRL,2,2,24.11539726
232,727,CSX,KUL,2,10,307.7441534
232,196,CSX,KWE,2,2,128.4418685
232,327,CSX,LFQ,2,2,75.47150685
232,179,CSX,LHW,2,2,657.5216164
232,363,CSX,LJG,2,2,506.7863342
232,326,CSX,LLV,2,2,27.29194521
232,198,CSX,LPF,2,2,34.85041096
232,371,CSX,LUM,2,2,60.30026301
232,357,CSX,LXA,2,2,111.2044932
232,248,CSX,LYG,2,2,124.8730959
232,311,CSX,LYI,2,2,104.0932877
232,306,CSX,LZO,2,2,52.60149041
232,468,CSX,MDC,2,3,25.28691507
232,697,CSX,MDL,2,9,50.89517808
232,300,CSX,MIG,2,2,223.8030027
232,168,CSX,MXZ,2,2,56.45386301
232,308,CSX,NAO,2,2,40.86097534
232,378,CSX,NGB,2,2,619.8265973
232,246,CSX,NKG,2,2,960.0767726
232,185,CSX,NNG,2,2,475.1415397
232,619,CSX,NRT,2,5,41.5806137
232,242,CSX,NTG,2,2,182.3989041
232,154,CSX,PEK,2,2,2727.711337
232,317,CSX,PVG,2,2,939.8997425
232,658,CSX,REP,2,6,36.00002192
232,318,CSX,SHA,2,2,1268.438005
232,257,CSX,SHE,2,2,240.2943068
232,805,CSX,SIN,2,13,176.6734795
232,211,CSX,SJW,2,2,139.6044986
232,171,CSX,SWA,2,2,647.090663
232,22,CSX,SYD,2,0,69.20748493
232,360,CSX,SYM,2,2,41.67792329
232,214,CSX,SYX,2,2,1080.175633
232,172,CSX,SZX,2,2,69.22785205
232,172,CSX,SZX,2,2,22.81117808
232,313,CSX,TAO,2,2,570.8723616
232,364,CSX,TCZ,2,2,42.48581918
232,346,CSX,TLQ,2,2,51.34551781
232,315,CSX,TNA,2,2,882.5013863
232,383,CSX,TPE,2,2,217.1927397
232,331,CSX,TSN,2,2,923.9930192
232,324,CSX,TYN,2,2,619.3377863
232,348,CSX,URC,2,2,547.0518795
232,689,CSX,VTE,2,8,41.14158904
232,212,CSX,WDS,2,2,24.72342466
232,310,CSX,WEF,2,2,22.78854795
232,314,CSX,WEH,2,2,27.83506849
232,760,CSX,WGN,2,11,165.5650685
232,195,CSX,WMT,2,2,146.2359452
232,374,CSX,WNZ,2,2,506.5265534
232,325,CSX,WUT,2,2,40.33821918
232,249,CSX,WUX,2,2,347.4880164
232,186,CSX,WUZ,2,2,116.142389
232,157,CSX,WXN,2,2,13.54413699
232,205,CSX,XFN,2,2,42.79358904
232,299,CSX,XIC,2,2,80.46443836
232,321,CSX,XIY,2,2,1212.336356
232,292,CSX,XNN,2,2,429.8834356
232,245,CSX,XUZ,2,2,130.8859233
232,303,CSX,YBP,2,2,43.21224658
232,330,CSX,YCU,2,2,186.4044384
232,312,CSX,YNT,2,2,453.3593096
232,241,CSX,YNZ,2,2,124.721474
232,170,CSX,ZHA,2,2,139.0455342
232,191,CSX,ZYI,2,2,129.3425479
603,607,CTS,AOJ,5,5,359.4095726
603,612,CTS,AXT,5,5,285.1103068
603,809,CTS,BKK,5,14,377.0316603
603,665,CTS,CJJ,5,7,27.35983562
603,263,CTS,DLC,5,2,48.19313973
603,806,CTS,DMK,5,14,272.4442192
603,615,CTS,FKS,5,5,100.1790904
603,625,CTS,FSZ,5,5,125.223863
603,644,CTS,FUK,5,5,888.6628493
603,613,CTS,GAJ,5,5,61.74406575
603,379,CTS,HGH,5,2,35.76693151
603,637,CTS,HIJ,5,5,260.8983233
603,391,CTS,HKG,5,2,782.8284877
603,609,CTS,HNA,5,5,185.4041863
603,617,CTS,HND,5,5,16263.34102
603,616,CTS,IBR,5,5,226.324
603,664,CTS,ICN,5,7,1329.708378
603,628,CTS,ITM,5,5,1646.274575
603,386,CTS,KHH,5,2,217.8150685
603,620,CTS,KIJ,5,5,318.5848055
603,629,CTS,KIX,5,5,1573.774405
603,623,CTS,KMQ,5,5,134.0066192
603,727,CTS,KUL,5,10,132.2731507
603,624,CTS,MMJ,5,5,61.74406575
603,780,CTS,MNL,5,12,62.34150137
603,642,CTS,MYJ,5,5,113.4222466
603,627,CTS,NGO,5,5,2463.310778
603,246,CTS,NKG,5,2,109.1542027
603,619,CTS,NRT,5,5,2534.770685
603,636,CTS,OKJ,5,5,125.223863
603,154,CTS,PEK,5,2,199.3435342
603,661,CTS,PUS,5,7,303.4814521
603,317,CTS,PVG,5,2,515.9082849
603,657,CTS,RNJ,5,5,125.223863
603,610,CTS,SDJ,5,5,1705.656055
603,805,CTS,SIN,5,13,43.66937534
603,663,CTS,TAE,5,7,204.2686685
603,621,CTS,TOY,5,5,129.684263
603,383,CTS,TPE,5,2,1052.93954
603,331,CTS,TSN,5,2,55.75839452
603,249,CTS,WUX,5,2,19.6429589
298,190,CTU,ACX,2,2,75.1689863
298,749,CTU,AKL,2,11,124.8323616
298,333,CTU,AKU,2,2,153.6426959
298,261,CTU,AOG,2,2,40.10060274
298,277,CTU,BAV,2,2,65.26531507
298,197,CTU,BFJ,2,2,76.26953425
298,188,CTU,BHY,2,2,245.3483397
298,809,CTU,BKK,2,14,777.3361534
298,693,CTU,BPE,2,9,64.01839452
298,358,CTU,BPX,2,2,316.188274
298,367,CTU,BSD,2,2,85.72069589
298,167,CTU,CAN,2,2,4656.373348
298,779,CTU,CEB,2,12,28.37140274
298,823,CTU,CEI,2,14,61.38650959
298,233,CTU,CGD,2,2,130.349589
298,202,CTU,CGO,2,2,1079.876915
298,240,CTU,CGQ,2,2,430.846126
298,818,CTU,CNX,2,14,83.3135726
298,232,CTU,CSX,2,2,1055.608356
298,372,CTU,CWJ,2,2,53.64392329
298,247,CTU,CZX,2,2,450.458126
298,857,CTU,DAD,2,15,49.6097863
298,513,CTU,DEL,2,4,43.58564384
298,359,CTU,DIG,2,2,128.7677425
298,263,CTU,DLC,2,2,212.4585151
298,366,CTU,DLU,2,2,428.8320438
298,806,CTU,DMK,2,14,260.5633973
298,281,CTU,DSN,2,2,229.7117315
298,229,CTU,DYG,2,2,56.51270137
298,204,CTU,ENH,2,2,63.13808219
298,320,CTU,ENY,2,2,46.68361644
298,164,CTU,FOC,2,2,549.7349973
298,152,CTU,FUG,2,2,81.06115068
298,175,CTU,GXH,2,2,44.03824658
298,215,CTU,HAK,2,2,561.4119616
298,839,CTU,HAN,2,15,90.83284384
298,213,CTU,HDG,2,2,141.5491507
298,279,CTU,HET,2,2,385.1588658
298,153,CTU,HFE,2,2,723.323989
298,379,CTU,HGH,2,2,2170.08829
298,243,CTU,HIA,2,2,132.9294247
298,391,CTU,HKG,2,2,1014.905699
298,830,CTU,HKT,2,14,706.506811
298,335,CTU,HMI,2,2,60.20069041
298,235,CTU,HNY,2,2,84.11621918
298,225,CTU,HRB,2,2,698.7062027
298,336,CTU,HTN,2,2,92.10465753
298,166,CTU,HUZ,2,2,160.0539068
298,664,CTU,ICN,2,7,344.6169753
298,285,CTU,INC,2,2,790.8199123
298,178,CTU,IQN,2,2,49.51546301
298,255,CTU,JDZ,2,2,69.45189041
298,253,CTU,JGS,2,2,113.7390685
298,361,CTU,JHG,2,2,208.2808986
298,158,CTU,JIQ,2,2,129.8773425
298,163,CTU,JJN,2,2,307.4530411
298,368,CTU,JMJ,2,2,66.67580274
298,316,CTU,JNG,2,2,113.7390685
298,553,CTU,JUH,2,4,68.02619178
298,829,CTU,KBV,2,14,154.4778411
298,338,CTU,KCA,2,2,51.09504658
298,339,CTU,KHG,2,2,156.7642082
298,252,CTU,KHN,2,2,797.7055397
298,629,CTU,KIX,2,5,275.6350685
298,192,CTU,KJH,2,2,88.39331507
298,773,CTU,KLO,2,12,180.8600548
298,365,CTU,KMG,2,2,2615.981825
298,254,CTU,KOW,2,2,119.3656438
298,340,CTU,KRL,2,2,219.3546411
298,341,CTU,KRY,2,2,78.64044932
298,727,CTU,KUL,2,10,333.0952493
298,196,CTU,KWE,2,2,472.6854466
298,184,CTU,KWL,2,2,290.4154411
298,327,CTU,LFQ,2,2,95.08350685
298,179,CTU,LHW,2,2,875.1352767
298,363,CTU,LJG,2,2,647.4436
298,326,CTU,LLV,2,2,58.52153425
298,198,CTU,LPF,2,2,74.81523288
298,371,CTU,LUM,2,2,107.6794411
298,357,CTU,LXA,2,2,2358.318701
298,200,CTU,LYA,2,2,60.28668493
298,248,CTU,LYG,2,2,70.73347945
298,311,CTU,LYI,2,2,153.6388932
298,187,CTU,LZH,2,2,48.15693151
298,356,CTU,LZY,2,2,485.2247123
298,697,CTU,MDL,2,9,44.48252055
298,114,CTU,MEL,2,0,116.9261151
298,378,CTU,NGB,2,2,345.4821699
298,246,CTU,NKG,2,2,1848.27869
298,362,CTU,NLH,2,2,48.83954521
298,185,CTU,NNG,2,2,752.2506466
298,199,CTU,NNY,2,2,129.7974137
298,619,CTU,NRT,2,5,462.6481644
298,242,CTU,NTG,2,2,125.9253973
298,154,CTU,PEK,2,2,7522.031677
298,155,CTU,PKX,2,2,98.05638356
298,659,CTU,PNH,2,6,108.3530959
298,317,CTU,PVG,2,2,3373.984422
298,658,CTU,REP,2,6,41.69829041
298,703,CTU,RGN,2,9,60.86375342
298,355,CTU,RKZ,2,2,97.8979726
298,852,CTU,SGN,2,15,81.63595616
298,318,CTU,SHA,2,2,3017.91886
298,257,CTU,SHE,2,2,870.7736329
298,805,CTU,SIN,2,13,476.6977699
298,211,CTU,SJW,2,2,658.4079945
298,250,CTU,SQD,2,2,111.4224658
298,171,CTU,SWA,2,2,263.9737589
298,22,CTU,SYD,2,0,126.0362849
298,360,CTU,SYM,2,2,71.28493151
298,214,CTU,SYX,2,2,1323.460197
298,172,CTU,SZX,2,2,4689.160077
298,172,CTU,SZX,2,2,204.6533808
298,313,CTU,TAO,2,2,1021.021995
298,364,CTU,TCZ,2,2,110.8492
298,315,CTU,TNA,2,2,1226.760712
298,383,CTU,TPE,2,2,263.4442137
298,385,CTU,TSA,2,2,86.54741918
298,331,CTU,TSN,2,2,1273.653666
298,324,CTU,TYN,2,2,946.0708877
298,348,CTU,URC,2,2,1291.592975
298,831,CTU,URT,2,14,181.0410959
298,807,CTU,UTP,2,14,49.69578082
298,322,CTU,UYN,2,2,84.31989041
298,689,CTU,VTE,2,8,55.39857534
298,212,CTU,WDS,2,2,74.9510137
298,314,CTU,WEH,2,2,62.73073973
298,195,CTU,WMT,2,2,112.8707945
298,369,CTU,WNH,2,2,64.08021918
298,374,CTU,WNZ,2,2,547.4432877
298,207,CTU,WUH,2,2,1487.712718
298,249,CTU,WUX,2,2,998.1979616
298,201,CTU,XAI,2,2,106.065189
298,205,CTU,XFN,2,2,125.8688219
298,321,CTU,XIY,2,2,404.5083562
298,292,CTU,XNN,2,2,591.2583123
298,245,CTU,XUZ,2,2,217.2085808
298,330,CTU,YCU,2,2,56.19515616
298,251,CTU,YIC,2,2,56.02389041
298,206,CTU,YIH,2,2,177.4655342
298,351,CTU,YIN,2,2,57.75210959
298,376,CTU,YIW,2,2,146.7073753
298,312,CTU,YNT,2,2,222.8208548
298,241,CTU,YNZ,2,2,61.78027397
298,244,CTU,YTY,2,2,193.786389
298,291,CTU,YUS,2,2,116.9072877
298,373,CTU,ZAT,2,2,64.1473863
298,170,CTU,ZHA,2,2,273.3630027
298,191,CTU,ZYI,2,2,214.4181918
372,298,CWJ,CTU,2,2,53.5089589
789,779,CYP,CEB,12,12,29.98040548
789,776,CYP,CRK,12,12,35.52931507
790,776,CYZ,CRK,12,12,14.93589041
790,780,CYZ,MNL,12,12,161.063211
247,167,CZX,CAN,2,2,508.8816274
247,240,CZX,CGQ,2,2,35.1219726
247,159,CZX,CKG,2,2,427.3399014
247,232,CZX,CSX,2,2,193.4876712
247,298,CZX,CTU,2,2,441.6271233
247,263,CZX,DLC,2,2,353.3854301
247,806,CZX,DMK,2,14,122.915589
247,229,CZX,DYG,2,2,21.58915068
247,164,CZX,FOC,2,2,159.9769644
247,215,CZX,HAK,2,2,116.307589
247,225,CZX,HRB,2,2,342.8035781
247,365,CZX,KMG,2,2,280.7411507
247,254,CZX,KOW,2,2,77.16876712
247,196,CZX,KWE,2,2,76.10515068
247,185,CZX,NNG,2,2,107.7858027
247,154,CZX,PEK,2,2,266.088137
247,257,CZX,SHE,2,2,274.189726
247,214,CZX,SYX,2,2,158.8642849
247,172,CZX,SZX,2,2,449.4728986
247,172,CZX,SZX,2,2,137.2653589
247,313,CZX,TAO,2,2,150.0355452
247,383,CZX,TPE,2,2,68.84087671
247,324,CZX,TYN,2,2,59.87934247
247,689,CZX,VTE,2,8,22.81117808
247,321,CZX,XIY,2,2,292.0849151
247,206,CZX,YIH,2,2,44.28265205
857,188,DAD,BHY,15,2,55.60749589
857,809,DAD,BKK,15,14,638.1019726
857,850,DAD,BMV,15,15,84.27535342
857,167,DAD,CAN,15,2,138.8132603
857,202,DAD,CGO,15,2,62.97360548
857,818,DAD,CNX,15,14,103.0576438
857,232,DAD,CSX,15,2,50.15969863
857,298,DAD,CTU,15,2,51.80490959
857,851,DAD,DLI,15,15,132.3591452
857,806,DAD,DMK,15,14,416.7792329
857,839,DAD,HAN,15,15,4333.00663
857,379,DAD,HGH,15,2,88.24395616
857,391,DAD,HKG,15,2,522.2764055
857,617,DAD,HND,15,5,27.65855342
857,842,DAD,HPH,15,15,475.2336
857,664,DAD,ICN,15,7,3139.736888
857,386,DAD,KHH,15,2,43.08778082
857,629,DAD,KIX,15,5,161.5565479
857,365,DAD,KMG,15,2,48.65705753
857,727,DAD,KUL,15,10,277.2531233
857,674,DAD,MWX,15,7,113.162
857,619,DAD,NRT,15,5,174.7091836
857,154,DAD,PEK,15,2,55.86928219
857,661,DAD,PUS,15,7,898.194663
857,317,DAD,PVG,15,2,38.63416986
857,658,DAD,REP,15,6,96.30933699
857,852,DAD,SGN,15,15,5097.453381
857,805,DAD,SIN,15,13,272.1002411
857,172,DAD,SZX,15,2,35.88008219
857,172,DAD,SZX,15,2,312.6308164
857,663,DAD,TAE,15,7,456.5268055
857,383,DAD,TPE,15,2,188.5520384
857,855,DAD,VCA,15,15,418.0872548
857,843,DAD,VII,15,15,27.29194521
857,854,DAD,VKG,15,15,52.95452055
328,693,DAT,BPE,2,9,80.24646575
328,202,DAT,CGO,2,2,20.24718356
328,159,DAT,CKG,2,2,44.36638356
328,263,DAT,DLC,2,2,85.94926027
328,215,DAT,HAK,2,2,33.40208219
328,153,DAT,HFE,2,2,90.84868493
328,225,DAT,HRB,2,2,124.8323616
328,285,DAT,INC,2,2,55.18585205
328,184,DAT,KWL,2,2,36.66082192
328,179,DAT,LHW,2,2,121.3654247
328,246,DAT,NKG,2,2,56.82427397
328,154,DAT,PEK,2,2,100.278663
328,317,DAT,PVG,2,2,120.4059068
328,257,DAT,SHE,2,2,151.9643562
328,313,DAT,TAO,2,2,121.3654247
328,315,DAT,TNA,2,2,21.39679452
328,331,DAT,TSN,2,2,90.1524
328,348,DAT,URC,2,2,32.57834521
328,207,DAT,WUH,2,2,133.6603781
328,321,DAT,XIY,2,2,151.7554356
328,292,DAT,XNN,2,2,21.91194521
305,167,DAX,CAN,2,2,121.5818575
305,202,DAX,CGO,2,2,43.42723288
305,215,DAX,HAK,2,2,25.36838356
305,379,DAX,HGH,2,2,25.97939726
305,163,DAX,JJN,2,2,48.15693151
305,365,DAX,KMG,2,2,123.0355288
305,196,DAX,KWE,2,2,71.37545205
305,357,DAX,LXA,2,2,47.84010959
305,154,DAX,PEK,2,2,129.2866959
305,317,DAX,PVG,2,2,46.88964384
305,172,DAX,SZX,2,2,132.1147397
238,331,DBC,TSN,2,2,33.26630137
10,92,DBO,BNE,0,0,17.54288219
10,0,DBO,CBR,0,0,5.460652055
10,111,DBO,MEB,0,0,4.770432877
295,159,DCY,CKG,2,2,47.20646575
295,321,DCY,XIY,2,2,28.5139726
258,154,DDG,PEK,2,2,104.2751452
258,317,DDG,PVG,2,2,73.7289863
258,313,DDG,TAO,2,2,76.25450959
258,312,DDG,YNT,2,2,97.5675726
258,244,DDG,YTY,2,2,30.14334247
593,518,DED,AMD,4,4,80.78958904
593,567,DED,ATQ,4,4,41.63945205
593,538,DED,BLR,4,4,141.4300274
593,552,DED,BOM,4,4,294.1533096
593,513,DED,DEL,4,4,839.2151836
593,505,DED,GAU,4,4,20.67263014
593,577,DED,HYD,4,4,120.1660274
593,531,DED,IXJ,4,4,47.52328767
593,572,DED,JAI,4,4,77.16876712
593,589,DED,LKO,4,4,144.6065753
513,518,DEL,AMD,4,4,2882.321249
513,567,DEL,ATQ,4,4,1344.064121
513,563,DEL,BBI,4,4,1647.565753
513,524,DEL,BDQ,4,4,769.1613315
513,558,DEL,BHO,4,4,693.8233425
513,570,DEL,BKB,4,4,70.38877808
513,809,DEL,BKK,4,14,1736.783808
513,538,DEL,BLR,4,4,5186.590575
513,552,DEL,BOM,4,4,8932.054411
513,565,DEL,BUP,4,4,34.86851507
513,167,DEL,CAN,4,2,507.3133589
513,542,DEL,CCJ,4,4,20.19966027
513,594,DEL,CCU,4,4,4128.438427
513,579,DEL,CJB,4,4,594.8942521
513,543,DEL,CNN,4,4,26.1513863
513,540,DEL,COK,4,4,1334.986449
513,298,DEL,CTU,4,2,44.23956164
513,593,DEL,DED,4,4,850.8478904
513,526,DEL,DHM,4,4,264.8631233
513,503,DEL,DIB,4,4,206.5226301
513,806,DEL,DMK,4,14,175.0554247
513,505,DEL,GAU,4,4,1889.1804
513,508,DEL,GAY,4,4,118.3782466
513,514,DEL,GOI,4,4,2291.826296
513,591,DEL,GOP,4,4,331.6016603
513,560,DEL,GWL,4,4,25.74404384
513,391,DEL,HKG,4,2,962.9983233
513,830,DEL,HKT,4,14,273.734137
513,577,DEL,HYD,4,4,3982.343512
513,664,DEL,ICN,4,7,405.4467836
513,559,DEL,IDR,4,4,1120.603649
513,555,DEL,IMF,4,4,277.1558137
513,584,DEL,IXA,4,4,57.02794521
513,595,DEL,IXB,4,4,1341.868274
513,568,DEL,IXC,4,4,995.4702137
513,588,DEL,IXD,4,4,227.0391123
513,535,DEL,IXE,4,4,83.15896438
513,531,DEL,IXJ,4,4,937.4395671
513,544,DEL,IXL,4,4,776.1555836
513,581,DEL,IXM,4,4,70.8549589
513,528,DEL,IXP,4,4,40.08249863
513,530,DEL,IXR,4,4,1721.535342
513,547,DEL,IXU,4,4,154.1497041
513,492,DEL,IXZ,4,4,48.24292603
513,572,DEL,JAI,4,4,864.1860932
513,571,DEL,JDH,4,4,308.9156712
513,557,DEL,JLR,4,4,204.6941151
513,564,DEL,JRG,4,4,66.48281644
513,569,DEL,JSA,4,4,42.16447123
513,365,DEL,KMG,4,2,69.10112329
513,585,DEL,KNU,4,4,79.20547945
513,573,DEL,KQH,4,4,81.46849315
513,727,DEL,KUL,4,10,789.944126
513,525,DEL,KUU,4,4,62.24192877
513,589,DEL,LKO,4,4,2410.347205
513,566,DEL,LUH,4,4,43.83004932
513,583,DEL,MAA,4,4,3155.15326
513,114,DEL,MEL,4,0,88.11270137
513,545,DEL,NAG,4,4,928.328137
513,550,DEL,NDC,4,4,43.90246575
513,619,DEL,NRT,4,5,646.8779397
513,509,DEL,PAT,4,4,2518.95131
513,154,DEL,PEK,4,2,153.6586301
513,592,DEL,PGH,4,4,63.70836164
513,549,DEL,PNQ,4,4,3205.87491
513,317,DEL,PVG,4,2,335.6954521
513,517,DEL,RAJ,4,4,171.9166247
513,596,DEL,RDP,4,4,63.63594521
513,512,DEL,RPR,4,4,1038.109825
513,548,DEL,SAG,4,4,189.1200548
513,805,DEL,SIN,4,13,1225.444548
513,527,DEL,SLV,4,4,84.23842192
513,532,DEL,SXR,4,4,2014.484915
513,22,DEL,SYD,4,0,146.4803507
513,383,DEL,TPE,4,2,86.22082192
513,541,DEL,TRV,4,4,303.6971616
513,574,DEL,UDR,4,4,624.7704658
513,498,DEL,VGA,4,4,375.8201315
513,587,DEL,VNS,4,4,1142.441732
513,496,DEL,VTZ,4,4,592.1861479
796,779,DGT,CEB,12,12,133.1195178
796,781,DGT,CGY,12,12,32.26152329
796,787,DGT,DVO,12,12,12.38321096
796,780,DGT,MNL,12,12,973.1411507
526,513,DHM,DEL,4,4,266.0036822
526,572,DHM,JAI,4,4,33.71890411
503,594,DIB,CCU,4,4,337.7321644
503,513,DIB,DEL,4,4,57.19232877
503,595,DIB,IXB,4,4,108.7604384
359,167,DIG,CAN,2,2,59.30453699
359,159,DIG,CKG,2,2,120.3923288
359,298,DIG,CTU,2,2,127.5208219
359,357,DIG,LXA,2,2,134.146926
359,172,DIG,SZX,2,2,85.30728767
359,321,DIG,XIY,2,2,23.128
838,839,DIN,HAN,15,15,108.6789699
523,552,DIU,BOM,4,4,37.47550685
401,426,DJB,BTH,3,3,249.0401315
401,399,DJB,CGK,3,3,1483.224438
401,490,DJB,KNO,3,3,51.81468493
401,470,DJB,PDG,3,3,54.21728219
401,466,DJB,PKU,3,3,53.06314521
401,478,DJB,PLM,3,3,103.6573425
401,431,DJB,TKG,3,3,54.43525479
453,399,DJJ,CGK,3,3,261.683589
453,463,DJJ,MKW,3,3,132.9316877
453,461,DJJ,SOQ,3,3,393.0959781
453,408,DJJ,SUB,3,3,125.223863
453,476,DJJ,UPG,3,3,916.5884384
263,277,DLC,BAV,2,2,93.72343562
263,167,DLC,CAN,2,2,857.5251342
263,202,DLC,CGO,2,2,958.8614411
263,282,DLC,CIF,2,2,95.00430137
263,665,DLC,CJJ,2,7,20.63868493
263,678,DLC,CJU,2,7,84.26105205
263,159,DLC,CKG,2,2,282.5303781
263,232,DLC,CSX,2,2,328.5828
263,603,DLC,CTS,2,5,48.16145753
263,298,DLC,CTU,2,2,210.6148822
263,247,DLC,CZX,2,2,353.0037041
263,328,DLC,DAT,2,2,85.94926027
263,309,DLC,DOY,2,2,97.76445479
263,226,DLC,DQA,2,2,122.5648219
263,281,DLC,DSN,2,2,85.94926027
263,204,DLC,ENH,2,2,63.13808219
263,320,DLC,ENY,2,2,46.4370411
263,164,DLC,FOC,2,2,249.3546904
263,644,DLC,FUK,2,5,125.9525534
263,213,DLC,HDG,2,2,130.349589
263,279,DLC,HET,2,2,233.4720438
263,153,DLC,HFE,2,2,418.2705589
